,Time(Y),RMM1,RMM2,phase,amplitude,7
16385,2019-04-11,0.0113413977,-0.20274334,3,0.2030603,relim_value:_OLR_&_ACCESS_wind
16386,2019-04-12,0.00299556809,-0.17266525,3,0.17269124,relim_value:_OLR_&_ACCESS_wind
16387,2019-04-13,-0.29636621,-0.19956201,1,0.3572925,relim_value:_OLR_&_ACCESS_wind
16388,2019-04-14,-0.31935108,-0.28457999,1,0.42775095,relim_value:_OLR_&_ACCESS_wind
16389,2019-04-15,-0.26257885,-0.46168652,2,0.53113288,relim_value:_OLR_&_ACCESS_wind
16390,2019-04-16,-0.28958991,-0.60376734,2,0.66962475,relim_value:_OLR_&_ACCESS_wind
16391,2019-04-17,-0.17375061,-0.73418498,2,0.75446463,relim_value:_OLR_&_ACCESS_wind
16392,2019-04-18,-0.25347346,-0.88243014,2,0.91811317,relim_value:_OLR_&_ACCESS_wind
16393,2019-04-19,-0.26257268,-0.83950347,2,0.87960815,relim_value:_OLR_&_ACCESS_wind
16394,2019-04-20,-0.11120075,-0.99948502,2,1.005652,relim_value:_OLR_&_ACCESS_wind
16395,2019-04-21,-0.2814135,-1.2893925,2,1.3197448,relim_value:_OLR_&_ACCESS_wind
16396,2019-04-22,-0.45870399,-2.0330637,2,2.0841682,relim_value:_OLR_&_ACCESS_wind
16397,2019-04-23,-0.30012533,-2.4514904,2,2.4697936,relim_value:_OLR_&_ACCESS_wind
16398,2019-04-24,0.17176396,-2.4424841,3,2.4485161,relim_value:_OLR_&_ACCESS_wind
16399,2019-04-25,0.70261961,-2.2818577,3,2.3875823,relim_value:_OLR_&_ACCESS_wind
16400,2019-04-26,1.1133794,-1.9708269,3,2.2635751,relim_value:_OLR_&_ACCESS_wind
16401,2019-04-27,1.4291593,-1.7146409,3,2.2321491,relim_value:_OLR_&_ACCESS_wind
16402,2019-04-28,1.6120373,-1.3398142,4,2.0961313,relim_value:_OLR_&_ACCESS_wind
16403,2019-04-29,1.5181258,-0.85164678,4,1.7406918,relim_value:_OLR_&_ACCESS_wind
16404,2019-04-30,1.7569442,-0.27321997,4,1.7780613,relim_value:_OLR_&_ACCESS_wind
16405,2019-05-01,1.8124112,0.2198011,5,1.8256907,relim_value:_OLR_&_ACCESS_wind
16406,2019-05-02,1.4973025,0.52359003,5,1.5862098,relim_value:_OLR_&_ACCESS_wind
16407,2019-05-03,1.1494044,0.88437963,5,1.4502614,relim_value:_OLR_&_ACCESS_wind
16408,2019-05-04,0.69968945,1.0822643,6,1.2887441,relim_value:_OLR_&_ACCESS_wind
16409,2019-05-05,0.31153503,1.3451487,6,1.380753,relim_value:_OLR_&_ACCESS_wind
16410,2019-05-06,-0.20834193,1.5789275,7,1.5926137,relim_value:_OLR_&_ACCESS_wind
16411,2019-05-07,-0.20934635,1.6821145,7,1.6950914,relim_value:_OLR_&_ACCESS_wind
16412,2019-05-08,-0.11208574,1.6469197,7,1.6507295,relim_value:_OLR_&_ACCESS_wind
16413,2019-05-09,-0.13678502,1.867538,7,1.8725406,relim_value:_OLR_&_ACCESS_wind
16414,2019-05-10,-0.40528986,1.9311117,7,1.9731833,relim_value:_OLR_&_ACCESS_wind
16415,2019-05-11,-0.7963227,1.9204572,7,2.079011,relim_value:_OLR_&_ACCESS_wind
16416,2019-05-12,-1.1675743,1.7333362,7,2.0899005,relim_value:_OLR_&_ACCESS_wind
16417,2019-05-13,-1.5770558,1.4753199,8,2.159554,relim_value:_OLR_&_ACCESS_wind
16418,2019-05-14,-1.7488559,0.88074774,8,1.9581149,relim_value:_OLR_&_ACCESS_wind
16419,2019-05-15,-1.8405274,0.60745049,8,1.9381788,relim_value:_OLR_&_ACCESS_wind
16420,2019-05-16,-1.7094873,0.69069427,8,1.8437476,relim_value:_OLR_&_ACCESS_wind
16421,2019-05-17,-1.6527109,0.78369963,8,1.8291087,relim_value:_OLR_&_ACCESS_wind
16422,2019-05-18,-1.6920509,0.80270177,8,1.8727965,relim_value:_OLR_&_ACCESS_wind
16423,2019-05-19,-1.8071525,0.76850265,8,1.963771,relim_value:_OLR_&_ACCESS_wind
16424,2019-05-20,-1.8575511,0.66551316,8,1.973171,relim_value:_OLR_&_ACCESS_wind
16425,2019-05-21,-1.7499815,0.65413082,8,1.8682405,relim_value:_OLR_&_ACCESS_wind
16426,2019-05-22,-1.8559963,0.49531069,8,1.9209516,relim_value:_OLR_&_ACCESS_wind
16427,2019-05-23,-2.0016096,0.38554844,8,2.0384035,relim_value:_OLR_&_ACCESS_wind
16428,2019-05-24,-2.2406852,0.32991281,8,2.2648427,relim_value:_OLR_&_ACCESS_wind
16429,2019-05-25,-2.2167187,0.1870393,8,2.2245955,relim_value:_OLR_&_ACCESS_wind
16430,2019-05-26,-2.3775146,-0.0415299945,1,2.3778772,relim_value:_OLR_&_ACCESS_wind
16431,2019-05-27,-2.3475437,-0.60743362,1,2.4248581,relim_value:_OLR_&_ACCESS_wind
16432,2019-05-28,-2.0877914,-1.2099036,1,2.4130354,relim_value:_OLR_&_ACCESS_wind
16433,2019-05-29,-1.9561008,-1.6775163,1,2.5768957,relim_value:_OLR_&_ACCESS_wind
16434,2019-05-30,-1.7210832,-2.0622113,2,2.6860459,relim_value:_OLR_&_ACCESS_wind
16435,2019-05-31,-1.4971468,-2.5080531,2,2.9209208,relim_value:_OLR_&_ACCESS_wind
16436,2019-06-01,-0.88207722,-2.6740057,2,2.8157356,relim_value:_OLR_&_ACCESS_wind
16437,2019-06-02,-0.52368838,-2.383647,2,2.4404962,relim_value:_OLR_&_ACCESS_wind
16438,2019-06-03,-0.17309065,-2.0643337,2,2.0715775,relim_value:_OLR_&_ACCESS_wind
16439,2019-06-04,0.31893867,-1.7166066,3,1.745984,relim_value:_OLR_&_ACCESS_wind
16440,2019-06-05,0.55587047,-1.5197668,3,1.6182345,relim_value:_OLR_&_ACCESS_wind
16441,2019-06-06,0.21817853,-1.5144713,3,1.5301063,relim_value:_OLR_&_ACCESS_wind
16442,2019-06-07,0.0149131212,-1.320518,3,1.3206023,relim_value:_OLR_&_ACCESS_wind
16443,2019-06-08,-0.0984052569,-1.0962898,2,1.1006974,relim_value:_OLR_&_ACCESS_wind
16444,2019-06-09,0.13051195,-0.80815166,3,0.81862235,relim_value:_OLR_&_ACCESS_wind
16445,2019-06-10,0.17098072,-0.82614583,3,0.84365356,relim_value:_OLR_&_ACCESS_wind
16446,2019-06-11,0.33054453,-0.64038152,3,0.72065812,relim_value:_OLR_&_ACCESS_wind
16447,2019-06-12,0.51918924,-0.55814993,3,0.76229179,relim_value:_OLR_&_ACCESS_wind
16448,2019-06-13,0.69892108,-0.67533153,4,0.97188652,relim_value:_OLR_&_ACCESS_wind
16449,2019-06-14,1.0214969,-0.5669871,4,1.1683023,relim_value:_OLR_&_ACCESS_wind
16450,2019-06-15,1.4696728,-0.19325313,4,1.4823241,relim_value:_OLR_&_ACCESS_wind
16451,2019-06-16,1.8934833,0.12304211,5,1.8974768,relim_value:_OLR_&_ACCESS_wind
16452,2019-06-17,1.5558916,0.0451772623,5,1.5565474,relim_value:_OLR_&_ACCESS_wind
16453,2019-06-18,1.0663377,0.22695479,5,1.0902222,relim_value:_OLR_&_ACCESS_wind
16454,2019-06-19,0.60505265,0.37931556,5,0.71412116,relim_value:_OLR_&_ACCESS_wind
16455,2019-06-20,0.36352718,0.53128135,6,0.64374834,relim_value:_OLR_&_ACCESS_wind
16456,2019-06-21,0.13011295,0.60758513,6,0.62136066,relim_value:_OLR_&_ACCESS_wind
16457,2019-06-22,0.0935769603,0.82051975,6,0.82583851,relim_value:_OLR_&_ACCESS_wind
16458,2019-06-23,-0.0640470013,0.67295736,7,0.67599827,relim_value:_OLR_&_ACCESS_wind
16459,2019-06-24,-0.39482382,0.51504719,7,0.64896798,relim_value:_OLR_&_ACCESS_wind
16460,2019-06-25,-0.38937315,0.61165667,7,0.72507608,relim_value:_OLR_&_ACCESS_wind
16461,2019-06-26,-0.39067262,0.87103385,7,0.95463347,relim_value:_OLR_&_ACCESS_wind
16462,2019-06-27,-0.31601277,1.0792768,7,1.1245899,relim_value:_OLR_&_ACCESS_wind
16463,2019-06-28,-0.38650066,0.92124659,7,0.99903858,relim_value:_OLR_&_ACCESS_wind
16464,2019-06-29,-0.53759736,0.76667315,7,0.93637526,relim_value:_OLR_&_ACCESS_wind
16465,2019-06-30,-0.55615246,0.78426933,7,0.96144885,relim_value:_OLR_&_ACCESS_wind
16466,2019-07-01,-0.61309195,0.58171284,8,0.84514588,relim_value:_OLR_&_ACCESS_wind
16467,2019-07-02,-0.56686258,0.23433398,8,0.61338866,relim_value:_OLR_&_ACCESS_wind
16468,2019-07-03,-1.10228,-0.043739792,1,1.1031475,relim_value:_OLR_&_ACCESS_wind
16469,2019-07-04,-1.3874023,-0.2245864,1,1.4054623,relim_value:_OLR_&_ACCESS_wind
16470,2019-07-05,-1.5984421,-0.31331936,1,1.6288604,relim_value:_OLR_&_ACCESS_wind
16471,2019-07-06,-1.8966446,-0.61265838,1,1.9931409,relim_value:_OLR_&_ACCESS_wind
16472,2019-07-07,-2.1911108,-0.5031206,1,2.248132,relim_value:_OLR_&_ACCESS_wind
16473,2019-07-08,-1.8726666,-0.34338418,1,1.9038889,relim_value:_OLR_&_ACCESS_wind
16474,2019-07-09,-1.5321229,-0.51396918,1,1.6160336,relim_value:_OLR_&_ACCESS_wind
16475,2019-07-10,-1.2308415,-0.63726193,1,1.3860281,relim_value:_OLR_&_ACCESS_wind
16476,2019-07-11,-1.1696099,-0.8810811,1,1.4643399,relim_value:_OLR_&_ACCESS_wind
16477,2019-07-12,-1.1988717,-0.69143307,1,1.38397,relim_value:_OLR_&_ACCESS_wind
16478,2019-07-13,-0.93406409,-0.55566072,1,1.0868461,relim_value:_OLR_&_ACCESS_wind
16479,2019-07-14,-0.59473819,-0.58382308,1,0.83340442,relim_value:_OLR_&_ACCESS_wind
16480,2019-07-15,-0.55644089,-0.49955705,1,0.74778587,relim_value:_OLR_&_ACCESS_wind
16481,2019-07-16,-0.57003117,-0.57922047,2,0.81266958,relim_value:_OLR_&_ACCESS_wind
16482,2019-07-17,-0.79289639,-0.62137985,1,1.0073717,relim_value:_OLR_&_ACCESS_wind
16483,2019-07-18,-0.94676566,-0.63867694,1,1.1420479,relim_value:_OLR_&_ACCESS_wind
16484,2019-07-19,-0.85807431,-0.80256772,1,1.174907,relim_value:_OLR_&_ACCESS_wind
16485,2019-07-20,-1.2441702,-0.90022838,1,1.5356988,relim_value:_OLR_&_ACCESS_wind
16486,2019-07-21,-1.4182562,-1.0590314,1,1.7700276,relim_value:_OLR_&_ACCESS_wind
16487,2019-07-22,-1.2037052,-0.98106682,1,1.5528678,relim_value:_OLR_&_ACCESS_wind
16488,2019-07-23,-0.74903172,-0.88589466,2,1.1601112,relim_value:_OLR_&_ACCESS_wind
16489,2019-07-24,-0.19189475,-0.5458225,2,0.57857221,relim_value:_OLR_&_ACCESS_wind
16490,2019-07-25,0.0558291227,-0.49058437,3,0.49375087,relim_value:_OLR_&_ACCESS_wind
16491,2019-07-26,0.30704644,-0.60220826,3,0.67596769,relim_value:_OLR_&_ACCESS_wind
16492,2019-07-27,0.33944905,-0.68011385,3,0.76011872,relim_value:_OLR_&_ACCESS_wind
16493,2019-07-28,0.23854375,-0.58307868,3,0.62998718,relim_value:_OLR_&_ACCESS_wind
16494,2019-07-29,0.15486288,-0.59054965,3,0.61051732,relim_value:_OLR_&_ACCESS_wind
16495,2019-07-30,0.17525429,-0.40801981,3,0.44406557,relim_value:_OLR_&_ACCESS_wind
16496,2019-07-31,0.25918677,-0.3141031,3,0.40723279,relim_value:_OLR_&_ACCESS_wind
16497,2019-08-01,0.34894583,-0.0889771059,4,0.36011124,relim_value:_OLR_&_ACCESS_wind
16498,2019-08-02,0.35350794,-0.20581354,4,0.40905634,relim_value:_OLR_&_ACCESS_wind
16499,2019-08-03,0.29825014,-0.23594698,4,0.3802948,relim_value:_OLR_&_ACCESS_wind
16500,2019-08-04,0.46805641,-0.29142317,4,0.55136579,relim_value:_OLR_&_ACCESS_wind
16501,2019-08-05,0.600797,-0.48517478,4,0.77223808,relim_value:_OLR_&_ACCESS_wind
16502,2019-08-06,0.69185525,-0.94129604,3,1.1682045,relim_value:_OLR_&_ACCESS_wind
16503,2019-08-07,0.94266766,-1.0725497,3,1.4279304,relim_value:_OLR_&_ACCESS_wind
16504,2019-08-08,1.1647602,-1.1151383,4,1.6125134,relim_value:_OLR_&_ACCESS_wind
16505,2019-08-09,1.397999,-1.0366731,4,1.7404288,relim_value:_OLR_&_ACCESS_wind
16506,2019-08-10,1.4935416,-0.81934637,4,1.7035242,relim_value:_OLR_&_ACCESS_wind
16507,2019-08-11,1.2686409,-0.34102026,4,1.313676,relim_value:_OLR_&_ACCESS_wind
16508,2019-08-12,0.66494465,0.0237603113,5,0.66536903,relim_value:_OLR_&_ACCESS_wind
16509,2019-08-13,0.0679212287,-0.0163826756,4,0.0698690638,relim_value:_OLR_&_ACCESS_wind
16510,2019-08-14,-0.44037294,-0.0711191371,1,0.44607875,relim_value:_OLR_&_ACCESS_wind
16511,2019-08-15,-0.38991481,0.0430747308,8,0.39228687,relim_value:_OLR_&_ACCESS_wind
16512,2019-08-16,-0.35946646,0.0291773714,8,0.36064866,relim_value:_OLR_&_ACCESS_wind
16513,2019-08-17,-0.71943557,-0.23460886,1,0.75672245,relim_value:_OLR_&_ACCESS_wind
16514,2019-08-18,-1.045788,-0.40436849,1,1.1212432,relim_value:_OLR_&_ACCESS_wind
16515,2019-08-19,-1.1186711,-0.44306201,1,1.2032161,relim_value:_OLR_&_ACCESS_wind
16516,2019-08-20,-0.91060281,-0.60795444,1,1.0949,relim_value:_OLR_&_ACCESS_wind
16517,2019-08-21,-0.5131371,-0.94336832,2,1.0738964,relim_value:_OLR_&_ACCESS_wind
16518,2019-08-22,-0.16018972,-1.0700396,2,1.0819638,relim_value:_OLR_&_ACCESS_wind
16519,2019-08-23,0.0468136929,-1.1911508,3,1.1920704,relim_value:_OLR_&_ACCESS_wind
16520,2019-08-24,0.17255872,-1.2494515,3,1.2613111,relim_value:_OLR_&_ACCESS_wind
16521,2019-08-25,0.71351165,-0.86358321,3,1.120212,relim_value:_OLR_&_ACCESS_wind
16522,2019-08-26,1.0091079,-0.64142656,4,1.1957119,relim_value:_OLR_&_ACCESS_wind
16523,2019-08-27,0.98648435,-0.50335163,4,1.107481,relim_value:_OLR_&_ACCESS_wind
16524,2019-08-28,0.67669284,-0.54346001,4,0.86790669,relim_value:_OLR_&_ACCESS_wind
16525,2019-08-29,0.91962618,-0.47607651,4,1.0355487,relim_value:_OLR_&_ACCESS_wind
16526,2019-08-30,0.94797266,-0.56899172,4,1.1056237,relim_value:_OLR_&_ACCESS_wind
16527,2019-08-31,0.76386172,-0.59303796,4,0.96704638,relim_value:_OLR_&_ACCESS_wind
16528,2019-09-01,0.77827358,-0.24272278,4,0.81524485,relim_value:_OLR_&_ACCESS_wind
16529,2019-09-02,0.97758555,-0.0607565716,4,0.97947174,relim_value:_OLR_&_ACCESS_wind
16530,2019-09-03,1.0252359,0.0037086641,5,1.0252426,relim_value:_OLR_&_ACCESS_wind
16531,2019-09-04,1.0064423,0.51129091,5,1.1288687,relim_value:_OLR_&_ACCESS_wind
16532,2019-09-05,0.942788,0.78635466,5,1.2276819,relim_value:_OLR_&_ACCESS_wind
16533,2019-09-06,0.89209771,0.74761468,5,1.1639442,relim_value:_OLR_&_ACCESS_wind
16534,2019-09-07,0.89852917,0.60272586,5,1.0819581,relim_value:_OLR_&_ACCESS_wind
16535,2019-09-08,1.248252,0.78331357,5,1.4736735,relim_value:_OLR_&_ACCESS_wind
16536,2019-09-09,1.4013878,0.77843368,5,1.6030742,relim_value:_OLR_&_ACCESS_wind
16537,2019-09-10,1.3430705,0.59031063,5,1.4670737,relim_value:_OLR_&_ACCESS_wind
16538,2019-09-11,0.96518558,0.29056075,5,1.0079726,relim_value:_OLR_&_ACCESS_wind
16539,2019-09-12,0.45494872,0.30744001,5,0.54908806,relim_value:_OLR_&_ACCESS_wind
16540,2019-09-13,-0.10359146,0.46534726,7,0.47673815,relim_value:_OLR_&_ACCESS_wind
16541,2019-09-14,-0.54656553,0.66691792,7,0.86227226,relim_value:_OLR_&_ACCESS_wind
16542,2019-09-15,-0.82434547,0.68583989,8,1.0723441,relim_value:_OLR_&_ACCESS_wind
16543,2019-09-16,-1.0928084,0.56764853,8,1.2314442,relim_value:_OLR_&_ACCESS_wind
16544,2019-09-17,-1.2708434,0.44721496,8,1.3472358,relim_value:_OLR_&_ACCESS_wind
16545,2019-09-18,-1.6721077,0.25171539,8,1.6909479,relim_value:_OLR_&_ACCESS_wind
16546,2019-09-19,-1.7247618,0.2566261,8,1.7437489,relim_value:_OLR_&_ACCESS_wind
16547,2019-09-20,-1.4962147,0.16570954,8,1.5053632,relim_value:_OLR_&_ACCESS_wind
16548,2019-09-21,-1.5652423,-0.15836748,1,1.5732335,relim_value:_OLR_&_ACCESS_wind
16549,2019-09-22,-1.6942292,-0.63398969,1,1.8089654,relim_value:_OLR_&_ACCESS_wind
16550,2019-09-23,-2.1472018,-0.98693055,1,2.3631563,relim_value:_OLR_&_ACCESS_wind
16551,2019-09-24,-2.3643761,-1.1250741,1,2.6184092,relim_value:_OLR_&_ACCESS_wind
16552,2019-09-25,-2.4675596,-1.3011432,1,2.789592,relim_value:_OLR_&_ACCESS_wind
16553,2019-09-26,-2.4415281,-1.3592929,1,2.7944117,relim_value:_OLR_&_ACCESS_wind
16554,2019-09-27,-2.1801424,-1.3114635,1,2.5442007,relim_value:_OLR_&_ACCESS_wind
16555,2019-09-28,-1.886024,-1.3728803,1,2.3327851,relim_value:_OLR_&_ACCESS_wind
16556,2019-09-29,-1.6492178,-1.2016251,1,2.0405445,relim_value:_OLR_&_ACCESS_wind
16557,2019-09-30,-1.4271736,-1.2671536,1,1.9085342,relim_value:_OLR_&_ACCESS_wind
16558,2019-10-01,-1.3354313,-1.1461667,1,1.7598509,relim_value:_OLR_&_ACCESS_wind
16559,2019-10-02,-1.480464,-0.88581568,1,1.7252371,relim_value:_OLR_&_ACCESS_wind
16560,2019-10-03,-1.5752134,-0.5650211,1,1.6734833,relim_value:_OLR_&_ACCESS_wind
16561,2019-10-04,-1.3466671,-0.45004371,1,1.4198773,relim_value:_OLR_&_ACCESS_wind
16562,2019-10-05,-1.2461691,-0.35616562,1,1.2960676,relim_value:_OLR_&_ACCESS_wind
16563,2019-10-06,-1.2663831,-0.20058645,1,1.2821704,relim_value:_OLR_&_ACCESS_wind
16564,2019-10-07,-1.2951707,-0.22055694,1,1.313816,relim_value:_OLR_&_ACCESS_wind
16565,2019-10-08,-1.3099768,-0.0721513852,1,1.3119624,relim_value:_OLR_&_ACCESS_wind
16566,2019-10-09,-1.1936791,0.12876874,8,1.2006046,relim_value:_OLR_&_ACCESS_wind
16567,2019-10-10,-1.2409577,0.29557082,8,1.2756716,relim_value:_OLR_&_ACCESS_wind
16568,2019-10-11,-1.0581927,0.42092142,8,1.1388357,relim_value:_OLR_&_ACCESS_wind
16569,2019-10-12,-1.1790431,0.32344553,8,1.2226036,relim_value:_OLR_&_ACCESS_wind
16570,2019-10-13,-1.326921,0.118673,8,1.3322172,relim_value:_OLR_&_ACCESS_wind
16571,2019-10-14,-1.2838087,-0.0856341124,1,1.2866615,relim_value:_OLR_&_ACCESS_wind
16572,2019-10-15,-0.96921837,-0.24233337,1,0.99905443,relim_value:_OLR_&_ACCESS_wind
16573,2019-10-16,-0.82775587,-0.50161523,1,0.96788305,relim_value:_OLR_&_ACCESS_wind
16574,2019-10-17,-0.86229569,-0.69392556,1,1.1068363,relim_value:_OLR_&_ACCESS_wind
16575,2019-10-18,-0.84034979,-1.0608898,2,1.3533939,relim_value:_OLR_&_ACCESS_wind
16576,2019-10-19,-0.9438284,-1.3705562,2,1.6641023,relim_value:_OLR_&_ACCESS_wind
16577,2019-10-20,-0.97267705,-1.6463581,2,1.9122227,relim_value:_OLR_&_ACCESS_wind
16578,2019-10-21,-0.57800311,-1.7970971,2,1.8877621,relim_value:_OLR_&_ACCESS_wind
16579,2019-10-22,-0.15991558,-1.8161634,2,1.8231902,relim_value:_OLR_&_ACCESS_wind
16580,2019-10-23,-0.0147179998,-1.6557174,2,1.6557828,relim_value:_OLR_&_ACCESS_wind
16581,2019-10-24,0.16439736,-1.1725618,3,1.1840302,relim_value:_OLR_&_ACCESS_wind
16582,2019-10-25,0.36688694,-0.77722138,3,0.85946441,relim_value:_OLR_&_ACCESS_wind
16583,2019-10-26,0.48747742,-0.70597762,3,0.85792691,relim_value:_OLR_&_ACCESS_wind
16584,2019-10-27,0.62207907,-0.68337607,3,0.92411321,relim_value:_OLR_&_ACCESS_wind
16585,2019-10-28,0.76961416,-0.38459626,4,0.86036056,relim_value:_OLR_&_ACCESS_wind
16586,2019-10-29,0.93805599,-0.33522743,4,0.99615586,relim_value:_OLR_&_ACCESS_wind
16587,2019-10-30,1.0044327,-0.1615721,4,1.0173448,relim_value:_OLR_&_ACCESS_wind
16588,2019-10-31,1.4143666,0.0418671444,5,1.4149861,relim_value:_OLR_&_ACCESS_wind
16589,2019-11-01,1.8268375,0.45116913,5,1.881725,relim_value:_OLR_&_ACCESS_wind
16590,2019-11-02,2.0247016,0.84786278,5,2.1950598,relim_value:_OLR_&_ACCESS_wind
16591,2019-11-03,2.1164286,1.1709185,5,2.4187434,relim_value:_OLR_&_ACCESS_wind
16592,2019-11-04,2.1813407,1.4525156,5,2.6206963,relim_value:_OLR_&_ACCESS_wind
16593,2019-11-05,2.3412378,1.3189037,5,2.6871736,relim_value:_OLR_&_ACCESS_wind
16594,2019-11-06,2.2390554,1.348642,5,2.6138487,relim_value:_OLR_&_ACCESS_wind
16595,2019-11-07,2.0612853,1.8400025,5,2.763061,relim_value:_OLR_&_ACCESS_wind
16596,2019-11-08,1.4063852,2.1432099,6,2.5634484,relim_value:_OLR_&_ACCESS_wind
16597,2019-11-09,0.61998385,2.5005817,6,2.5762937,relim_value:_OLR_&_ACCESS_wind
16598,2019-11-10,0.19079576,2.4492576,6,2.4566779,relim_value:_OLR_&_ACCESS_wind
16599,2019-11-11,-0.40544775,2.3116441,7,2.3469312,relim_value:_OLR_&_ACCESS_wind
16600,2019-11-12,-0.99061978,2.0415668,7,2.2692118,relim_value:_OLR_&_ACCESS_wind
16601,2019-11-13,-1.2587824,1.6848863,7,2.1031821,relim_value:_OLR_&_ACCESS_wind
16602,2019-11-14,-1.3875268,1.1646916,8,1.8115565,relim_value:_OLR_&_ACCESS_wind
16603,2019-11-15,-1.0986166,0.53958112,8,1.2239715,relim_value:_OLR_&_ACCESS_wind
16604,2019-11-16,-1.1667316,0.53236729,8,1.2824498,relim_value:_OLR_&_ACCESS_wind
16605,2019-11-17,-1.2596195,0.62394851,8,1.4056859,relim_value:_OLR_&_ACCESS_wind
16606,2019-11-18,-1.5892761,0.67822647,8,1.7279438,relim_value:_OLR_&_ACCESS_wind
16607,2019-11-19,-1.3294902,0.45792109,8,1.4061422,relim_value:_OLR_&_ACCESS_wind
16608,2019-11-20,-1.0801262,0.30820099,8,1.1232367,relim_value:_OLR_&_ACCESS_wind
16609,2019-11-21,-0.86399865,-0.32441193,1,0.92289585,relim_value:_OLR_&_ACCESS_wind
16610,2019-11-22,-0.47110409,-0.5365774,2,0.71404088,relim_value:_OLR_&_ACCESS_wind
16611,2019-11-23,0.0962407738,-0.47495109,3,0.48460376,relim_value:_OLR_&_ACCESS_wind
16612,2019-11-24,0.4339112,-0.36613601,4,0.56774515,relim_value:_OLR_&_ACCESS_wind
16613,2019-11-25,0.22432907,-0.12724291,4,0.25790364,relim_value:_OLR_&_ACCESS_wind
16614,2019-11-26,-0.28812262,0.0407925174,8,0.29099602,relim_value:_OLR_&_ACCESS_wind
16615,2019-11-27,-0.56974798,0.10593287,8,0.5795123,relim_value:_OLR_&_ACCESS_wind
16616,2019-11-28,-0.65115803,-0.0730965063,1,0.65524799,relim_value:_OLR_&_ACCESS_wind
16617,2019-11-29,-0.66002864,-0.37436992,1,0.75880867,relim_value:_OLR_&_ACCESS_wind
16618,2019-11-30,-0.49380761,-0.19145358,1,0.52962291,relim_value:_OLR_&_ACCESS_wind
16619,2019-12-01,-0.30754849,-0.0212398656,1,0.30828106,relim_value:_OLR_&_ACCESS_wind
16620,2019-12-02,-0.44187129,-0.0578593686,1,0.44564328,relim_value:_OLR_&_ACCESS_wind
16621,2019-12-03,-0.44138673,-0.17810951,1,0.47596771,relim_value:_OLR_&_ACCESS_wind
16622,2019-12-04,-0.4663659,-0.24491179,1,0.52676266,relim_value:_OLR_&_ACCESS_wind
16623,2019-12-05,-0.36608166,-0.55057514,2,0.66117227,relim_value:_OLR_&_ACCESS_wind
16624,2019-12-06,-0.4374848,-0.77499318,2,0.88994795,relim_value:_OLR_&_ACCESS_wind
16625,2019-12-07,-0.37853509,-0.87110466,2,0.94979584,relim_value:_OLR_&_ACCESS_wind
16626,2019-12-08,-0.26769805,-0.76074851,2,0.80647415,relim_value:_OLR_&_ACCESS_wind
16627,2019-12-09,-0.44964665,-0.7565093,2,0.88005024,relim_value:_OLR_&_ACCESS_wind
16628,2019-12-10,-0.4672609,-0.65441895,2,0.80411249,relim_value:_OLR_&_ACCESS_wind
16629,2019-12-11,-0.36172229,-0.91087991,2,0.98007405,relim_value:_OLR_&_ACCESS_wind
16630,2019-12-12,-0.26654187,-1.098119,2,1.1300044,relim_value:_OLR_&_ACCESS_wind
16631,2019-12-13,-0.17306402,-1.2955981,2,1.3071059,relim_value:_OLR_&_ACCESS_wind
16632,2019-12-14,-0.13195781,-1.287986,2,1.2947282,relim_value:_OLR_&_ACCESS_wind
16633,2019-12-15,0.1043727,-1.0957004,3,1.1006603,relim_value:_OLR_&_ACCESS_wind
16634,2019-12-16,0.27005962,-0.77148569,3,0.81738752,relim_value:_OLR_&_ACCESS_wind
16635,2019-12-17,0.44455263,-0.56722796,3,0.72067648,relim_value:_OLR_&_ACCESS_wind
16636,2019-12-18,0.47162083,-0.30427617,4,0.56125766,relim_value:_OLR_&_ACCESS_wind
16637,2019-12-19,0.48500863,-0.0536700152,4,0.4879691,relim_value:_OLR_&_ACCESS_wind
16638,2019-12-20,0.3992568,0.07395266,5,0.406048,relim_value:_OLR_&_ACCESS_wind
16639,2019-12-21,0.38733023,0.30869097,5,0.49529266,relim_value:_OLR_&_ACCESS_wind
16640,2019-12-22,0.39107949,0.36684591,5,0.53620809,relim_value:_OLR_&_ACCESS_wind
16641,2019-12-23,0.55212617,0.71688527,6,0.90485787,relim_value:_OLR_&_ACCESS_wind
16642,2019-12-24,0.5655551,0.95886582,6,1.1132278,relim_value:_OLR_&_ACCESS_wind
16643,2019-12-25,0.5310055,1.4255517,6,1.5212377,relim_value:_OLR_&_ACCESS_wind
16644,2019-12-26,0.28839251,1.5555304,6,1.5820383,relim_value:_OLR_&_ACCESS_wind
16645,2019-12-27,-0.0331043154,1.5182449,7,1.5186058,relim_value:_OLR_&_ACCESS_wind
16646,2019-12-28,-0.34975848,1.1931168,7,1.2433257,relim_value:_OLR_&_ACCESS_wind
16647,2019-12-29,-0.6890983,1.0177362,7,1.2290823,relim_value:_OLR_&_ACCESS_wind
16648,2019-12-30,-0.70312238,0.75093716,7,1.0287311,relim_value:_OLR_&_ACCESS_wind
16649,2019-12-31,-0.54770589,0.4511843,8,0.70961189,relim_value:_OLR_&_ACCESS_wind
16650,2020-01-01,-0.47958058,0.13302112,8,0.4976868,relim_value:_OLR_&_ACCESS_wind
16651,2020-01-02,-0.44700491,0.0739270598,8,0.45307681,relim_value:_OLR_&_ACCESS_wind
